Sex,Age,Height,Weight,NOC,Year,Medal,sport_en
0,25.0,167.0,60.0,4,2016,2.0,9
1,24.0,162.0,60.0,4,2016,3.0,21
0,24.0,158.0,50.0,4,2012,3.0,33
0,29.0,182.0,128.0,4,2016,3.0,25
0,22.0,166.0,62.0,4,2008,3.0,3
0,22.0,166.0,62.0,4,2008,1.0,3
0,26.0,172.0,90.0,4,2000,1.0,25
0,19.0,201.0,78.0,4,2016,1.0,47
0,24.0,167.0,65.0,4,2010,3.0,12
0,22.0,170.0,61.0,4,2016,2.0,41
1,26.0,170.0,72.5,4,2000,1.0,49
0,27.0,164.0,55.0,4,2016,2.0,33
0,20.0,193.0,79.0,4,2016,1.0,47
1,23.0,173.0,65.0,4,2012,1.0,21
1,27.0,173.0,65.0,4,2016,3.0,21
0,20.0,167.0,48.0,4,2006,2.0,17
0,26.0,172.0,77.0,4,2016,3.0,50
1,29.0,163.0,72.0,4,2004,1.0,49
1,21.0,181.0,72.0,4,2006,2.0,17
0,25.0,174.0,65.0,4,2014,1.0,39
0,21.0,160.0,58.0,4,2010,1.0,34
0,23.0,176.0,70.0,4,2004,1.0,3
1,24.0,178.0,70.0,4,2012,1.0,42
1,24.0,178.0,70.0,4,2012,1.0,42
1,28.0,178.0,70.0,4,2016,2.0,42
1,28.0,178.0,70.0,4,2016,1.0,42
0,23.0,169.0,63.0,4,2004,2.0,1
0,27.0,169.0,63.0,4,2008,1.0,1
0,27.0,169.0,63.0,4,2008,2.0,1
1,22.0,175.0,75.0,4,2000,1.0,3
1,26.0,175.0,75.0,4,2004,1.0,3
1,21.0,189.0,77.0,4,2008,2.0,40
0,25.0,162.0,70.0,4,2016,1.0,33
0,24.0,180.0,72.0,4,2004,1.0,47
0,28.0,180.0,72.0,4,2008,3.0,47
1,22.0,183.0,75.0,4,2012,1.0,3
1,26.0,183.0,75.0,4,2016,3.0,3
1,26.0,183.0,75.0,4,2016,1.0,3
0,18.0,148.0,39.0,4,2004,3.0,21
0,29.0,175.0,65.0,4,2004,1.0,3
0,33.0,175.0,65.0,4,2008,1.0,3
0,22.0,187.0,73.0,4,2004,1.0,47
0,24.0,172.0,50.0,4,2008,2.0,29
0,22.0,183.0,105.0,4,2008,3.0,2
0,30.0,183.0,105.0,4,2016,2.0,2
0,23.0,183.0,72.0,4,2008,3.0,6
1,17.0,161.0,62.0,4,2000,3.0,49
1,25.0,161.0,62.0,4,2008,1.0,49
0,27.0,170.0,55.0,4,2008,3.0,41
1,26.0,188.0,81.0,4,2008,1.0,9
0,19.0,185.0,80.0,4,2008,1.0,30
1,18.0,158.0,52.0,4,2012,1.0,14
0,23.0,162.0,58.0,4,2008,3.0,3
0,24.0,172.0,63.0,4,2008,2.0,23
0,22.0,168.0,54.0,4,2004,1.0,42
0,22.0,168.0,54.0,4,2004,1.0,42
0,26.0,168.0,54.0,4,2008,1.0,42
0,26.0,168.0,54.0,4,2008,1.0,42
0,28.0,182.0,73.0,4,2004,1.0,47
1,25.0,200.0,111.0,4,2008,2.0,9
1,28.0,177.0,75.0,4,2002,3.0,17
1,32.0,177.0,75.0,4,2006,3.0,17
1,36.0,177.0,75.0,4,2010,1.0,17
0,17.0,176.0,63.0,4,2008,3.0,40
0,22.0,196.0,70.0,4,2004,1.0,47
0,26.0,196.0,70.0,4,2008,3.0,47
1,20.0,188.0,63.0,4,2016,1.0,43
0,19.0,174.0,68.0,4,2008,2.0,23
0,25.0,173.0,60.0,4,2012,1.0,3
0,25.0,173.0,60.0,4,2012,1.0,3
0,29.0,173.0,60.0,4,2016,3.0,3
0,25.0,164.0,57.0,4,2008,3.0,44
1,22.0,158.0,52.0,4,2000,1.0,21
0,22.0,188.0,75.0,4,2016,1.0,43
1,25.0,190.0,75.0,4,2008,1.0,16
0,25.0,168.0,62.0,4,2016,1.0,13
0,29.0,162.0,45.0,4,2008,3.0,2
0,24.0,175.0,133.0,4,2012,1.0,49
1,20.0,158.0,48.0,4,2008,2.0,14
0,25.0,175.0,65.0,4,2004,3.0,3
0,25.0,182.0,73.0,4,2004,1.0,47
0,29.0,182.0,73.0,4,2008,3.0,47
0,28.0,165.0,59.0,4,2008,2.0,23
0,24.0,180.0,70.0,4,2008,3.0,40
0,27.0,162.0,60.0,4,2010,3.0,12
0,18.0,165.0,62.0,4,2010,1.0,34
0,18.0,165.0,62.0,4,2010,1.0,34
0,22.0,165.0,62.0,4,2014,1.0,34
1,23.0,187.0,79.0,4,2008,3.0,43
0,17.0,179.0,68.0,4,2008,2.0,40
1,19.0,183.0,75.0,4,2004,1.0,33
1,23.0,183.0,75.0,4,2008,2.0,33
0,21.0,198.0,78.0,4,2016,1.0,47
0,22.0,173.0,67.0,4,2004,2.0,40
1,20.0,158.0,55.0,4,2008,1.0,21
1,20.0,158.0,55.0,4,2008,1.0,21
1,20.0,158.0,55.0,4,2008,1.0,21
1,24.0,158.0,55.0,4,2012,1.0,21
1,24.0,158.0,55.0,4,2012,1.0,21
1,24.0,158.0,55.0,4,2012,3.0,21
1,23.0,165.0,49.0,4,2004,3.0,9
1,27.0,165.0,49.0,4,2008,1.0,9
1,31.0,165.0,49.0,4,2012,1.0,9
0,27.0,172.0,72.0,10,2012,3.0,30
0,31.0,172.0,72.0,10,2016,2.0,30
0,29.0,172.0,58.0,10,2008,1.0,23
0,33.0,172.0,58.0,10,2012,1.0,23
0,27.0,177.0,71.0,10,2000,2.0,30
1,24.0,178.0,76.0,10,2012,2.0,23
1,23.0,188.0,82.0,10,2012,2.0,23
1,31.0,180.0,77.0,10,2012,2.0,23
1,33.0,193.0,90.0,10,2000,2.0,30
1,37.0,193.0,90.0,10,2004,2.0,30
0,27.0,175.0,72.0,10,2012,3.0,30
1,28.0,188.0,73.0,10,2014,3.0,39
1,28.0,188.0,73.0,10,2014,1.0,39
0,27.0,183.0,70.0,10,2008,2.0,32
0,31.0,183.0,70.0,10,2012,3.0,32
0,30.0,177.0,70.0,10,2008,2.0,32
0,25.0,170.0,66.0,10,2016,2.0,30
1,20.0,184.0,81.0,10,2010,3.0,39
1,24.0,184.0,81.0,10,2014,2.0,39
1,24.0,184.0,81.0,10,2014,1.0,39
0,28.0,182.0,72.0,10,2014,3.0,39
0,28.0,182.0,72.0,10,2014,3.0,39
0,42.0,178.0,72.0,10,2000,2.0,15
0,26.0,178.0,63.0,10,2000,2.0,44
0,23.0,163.0,57.0,10,2000,3.0,23
0,27.0,163.0,57.0,10,2004,2.0,23
0,31.0,163.0,57.0,10,2008,1.0,23
0,27.0,168.0,63.0,10,2000,3.0,23
0,31.0,168.0,63.0,10,2004,2.0,23
1,26.0,190.0,83.0,10,2002,2.0,39
1,20.0,190.0,85.0,10,2004,2.0,13
0,28.0,181.0,69.0,10,2016,2.0,23
0,30.0,175.0,62.0,10,2008,2.0,32
0,24.0,183.0,70.0,10,2004,2.0,25
0,28.0,183.0,70.0,10,2008,3.0,25
0,32.0,183.0,70.0,10,2012,3.0,25
0,27.0,184.0,72.0,10,2012,3.0,30
0,31.0,184.0,72.0,10,2016,2.0,30
0,24.0,177.0,68.0,10,2012,2.0,32
0,28.0,177.0,68.0,10,2016,1.0,32
1,35.0,188.0,79.0,10,2004,3.0,13
1,34.0,182.0,75.0,10,2000,1.0,23
1,26.0,198.0,88.0,10,2016,3.0,6
1,24.0,185.0,81.0,10,2004,2.0,23
1,25.0,177.0,75.0,10,2004,2.0,23
1,23.0,188.0,90.0,10,2016,2.0,13
1,28.0,184.0,86.0,10,2000,1.0,23
0,22.0,182.0,70.0,10,2008,1.0,48
1,32.0,160.0,55.0,10,2004,2.0,30
0,33.0,168.0,55.0,10,2012,2.0,15
0,33.0,168.0,55.0,10,2012,3.0,15
0,25.0,172.0,65.0,10,2012,1.0,23
0,28.0,174.0,71.0,10,2004,2.0,23
0,30.0,172.0,68.0,10,2008,1.0,48
0,27.0,174.0,55.0,10,2000,1.0,40
0,27.0,174.0,55.0,10,2000,1.0,40
0,27.0,174.0,55.0,10,2000,2.0,40
0,27.0,174.0,55.0,10,2000,1.0,40
0,30.0,174.0,55.0,10,2004,1.0,40
0,30.0,174.0,55.0,10,2004,2.0,40
0,30.0,174.0,55.0,10,2004,3.0,40
0,30.0,174.0,55.0,10,2004,3.0,40
0,19.0,170.0,61.0,10,2008,1.0,23
0,23.0,170.0,61.0,10,2012,1.0,23
0,27.0,170.0,61.0,10,2016,2.0,23
0,26.0,180.0,72.0,10,2012,3.0,30
0,23.0,187.0,70.0,10,2004,3.0,30
0,27.0,187.0,70.0,10,2008,2.0,30
0,31.0,187.0,70.0,10,2012,3.0,30
1,29.0,181.0,82.0,10,2006,1.0,39
1,33.0,181.0,82.0,10,2010,3.0,39
1,37.0,181.0,82.0,10,2014,3.0,39
1,24.0,184.0,79.0,10,2000,1.0,23
1,28.0,184.0,79.0,10,2004,2.0,23
1,36.0,184.0,79.0,10,2012,2.0,23
0,25.0,172.0,58.0,10,2004,2.0,23
0,29.0,172.0,58.0,10,2008,1.0,23
1,23.0,183.0,80.0,10,2012,2.0,23
0,20.0,163.0,55.0,10,2016,2.0,23
1,22.0,183.0,78.0,10,2012,2.0,23
0,25.0,165.0,60.0,10,2000,3.0,23
0,29.0,186.0,70.0,10,2008,2.0,30
0,18.0,183.0,67.0,10,2004,3.0,40
0,22.0,183.0,67.0,10,2008,1.0,40
0,26.0,183.0,67.0,10,2012,2.0,40
0,30.0,193.0,83.0,10,2004,3.0,30
1,27.0,173.0,76.0,10,2000,1.0,23
1,31.0,173.0,76.0,10,2004,2.0,23
1,23.0,192.0,92.0,10,2004,2.0,23
1,21.0,178.0,85.0,10,2004,2.0,23
1,29.0,199.0,100.0,10,2004,2.0,30
0,24.0,162.0,57.0,10,2008,1.0,23
0,25.0,170.0,56.0,10,2012,1.0,23
0,29.0,170.0,56.0,10,2016,2.0,23
0,26.0,170.0,59.0,10,2000,3.0,23
0,30.0,170.0,59.0,10,2004,2.0,23
1,27.0,185.0,85.0,10,2000,1.0,15
1,25.0,186.0,70.0,10,2016,2.0,13
1,28.0,196.0,93.0,10,2004,2.0,30
1,26.0,185.0,75.0,10,2000,1.0,23
1,30.0,185.0,75.0,10,2004,2.0,23
1,21.0,189.0,83.0,10,2004,2.0,23
1,29.0,189.0,83.0,10,2012,2.0,23
0,28.0,180.0,75.0,10,2016,2.0,9
1,25.0,195.0,99.0,10,2004,2.0,30
1,42.0,182.0,72.0,10,2012,3.0,15
1,28.0,183.0,83.0,10,2000,1.0,23
0,24.0,171.0,61.0,10,2010,2.0,39
0,24.0,158.0,50.0,10,2008,1.0,23
0,28.0,158.0,50.0,10,2012,1.0,23
0,29.0,163.0,57.0,10,2004,3.0,25
0,33.0,163.0,57.0,10,2008,2.0,25
0,25.0,180.0,74.0,10,2002,2.0,39
0,29.0,180.0,74.0,10,2006,2.0,39
1,23.0,190.0,100.0,10,2008,3.0,25
1,27.0,190.0,100.0,10,2012,3.0,25
0,17.0,175.0,62.0,10,2000,2.0,40
0,21.0,175.0,62.0,10,2004,3.0,40
1,32.0,181.0,78.0,10,2014,1.0,39
0,24.0,174.0,63.0,10,2008,1.0,48
0,22.0,172.0,65.0,10,2008,1.0,48
0,32.0,173.0,59.0,10,2016,1.0,30
0,20.0,180.0,68.0,10,2008,1.0,40
0,24.0,180.0,68.0,10,2012,2.0,40
1,28.0,197.0,95.0,10,2016,3.0,30
0,21.0,185.0,72.0,10,2000,2.0,40
1,25.0,184.0,79.0,10,2012,2.0,23
0,27.0,180.0,69.0,10,2004,3.0,30
0,22.0,164.0,54.0,10,2008,1.0,23
0,26.0,164.0,54.0,10,2012,1.0,23
0,30.0,164.0,54.0,10,2016,2.0,23
1,29.0,176.0,60.0,10,2008,3.0,25
1,41.0,192.0,85.0,10,2012,2.0,15
1,27.0,184.0,90.0,10,2000,1.0,25
1,30.0,184.0,90.0,10,2004,3.0,25
1,36.0,175.0,86.0,10,2000,1.0,23
0,27.0,182.0,74.0,10,2016,2.0,30
1,29.0,196.0,86.0,10,2000,1.0,23
1,33.0,196.0,86.0,10,2004,2.0,23
1,25.0,186.0,72.0,10,2012,2.0,23
1,27.0,173.0,71.0,10,2012,2.0,23
0,22.0,159.0,59.0,10,2012,1.0,23
0,26.0,159.0,59.0,10,2016,2.0,23
0,27.0,163.0,58.0,10,2004,2.0,23
0,23.0,172.0,66.0,10,2016,2.0,23
1,22.0,186.0,76.0,10,2012,2.0,23
1,20.0,185.0,73.0,10,2000,3.0,40
1,24.0,185.0,73.0,10,2004,2.0,40
0,26.0,182.0,75.0,10,2008,2.0,30
0,30.0,182.0,75.0,10,2012,3.0,30
1,25.0,187.0,85.0,10,2004,2.0,23
0,35.0,172.0,59.0,10,2014,3.0,39
0,25.0,179.0,80.0,10,2008,1.0,48
1,24.0,172.0,70.0,10,2014,3.0,34
0,27.0,173.0,65.0,10,2008,1.0,48
0,27.0,180.0,70.0,10,2004,3.0,40
1,19.0,185.0,80.0,10,2006,2.0,39
1,19.0,185.0,80.0,10,2006,3.0,39
1,23.0,185.0,80.0,10,2010,1.0,39
1,23.0,185.0,80.0,10,2010,3.0,39
1,27.0,185.0,80.0,10,2014,1.0,39
1,27.0,185.0,80.0,10,2014,2.0,39
1,27.0,185.0,80.0,10,2014,1.0,39
0,17.0,180.0,72.0,10,2008,1.0,40
0,21.0,180.0,72.0,10,2012,1.0,40
0,21.0,180.0,72.0,10,2012,1.0,40
0,21.0,180.0,72.0,10,2012,2.0,40
1,27.0,186.0,86.0,10,2010,3.0,39
0,31.0,176.0,69.0,10,2012,1.0,23
0,24.0,170.0,59.0,10,2014,1.0,39
0,21.0,173.0,67.0,10,2016,2.0,23
0,22.0,185.0,90.0,10,2016,1.0,13
1,23.0,194.0,92.0,10,2000,2.0,30
1,25.0,200.0,96.0,10,2000,1.0,23
1,31.0,199.0,95.0,10,2016,3.0,30
1,25.0,195.0,92.0,10,2004,2.0,23
0,23.0,177.0,70.0,10,2000,2.0,32
1,28.0,207.0,92.0,10,2016,3.0,6
0,30.0,177.0,71.0,10,2000,2.0,30
1,25.0,200.0,97.0,10,2004,2.0,30
1,32.0,195.0,93.0,10,2016,3.0,30
0,24.0,163.0,67.0,10,2004,2.0,3
1,34.0,190.0,75.0,10,2008,2.0,15
0,22.0,160.0,55.0,10,2000,3.0,23
0,26.0,160.0,55.0,10,2004,2.0,23
0,30.0,160.0,55.0,10,2008,1.0,23
0,26.0,177.0,63.0,10,2004,2.0,23
0,30.0,177.0,63.0,10,2008,1.0,23
0,21.0,170.0,61.0,10,2008,2.0,32
1,27.0,184.0,82.0,10,2014,1.0,39
1,27.0,184.0,82.0,10,2014,3.0,39
1,27.0,185.0,80.0,10,2014,3.0,39
1,31.0,182.0,87.0,10,2012,3.0,13
0,28.0,169.0,65.0,10,2000,2.0,44
0,23.0,174.0,57.0,10,2016,1.0,30
0,22.0,176.0,66.0,10,2008,1.0,23
0,26.0,176.0,66.0,10,2012,1.0,23
0,30.0,176.0,66.0,10,2016,2.0,23
0,28.0,177.0,72.0,10,2000,2.0,30
0,24.0,164.0,59.0,10,2008,1.0,23
0,27.0,164.0,59.0,10,2012,1.0,23
0,26.0,168.0,50.0,10,2000,2.0,30
1,22.0,189.0,75.0,10,2004,2.0,23
0,24.0,189.0,84.0,10,2008,2.0,30
0,27.0,189.0,84.0,10,2012,3.0,30
1,35.0,190.0,92.0,10,2006,3.0,39
1,27.0,195.0,100.0,10,2016,3.0,30
1,28.0,190.0,85.0,10,2002,2.0,39
0,30.0,164.0,58.0,10,2010,1.0,37
0,24.0,157.0,57.0,10,2004,2.0,23
0,26.0,163.0,48.0,10,2012,3.0,30
0,31.0,178.0,61.0,10,2008,2.0,15
0,24.0,179.0,70.0,10,2016,2.0,2
0,27.0,168.0,65.0,10,2004,2.0,23
0,31.0,168.0,65.0,10,2008,1.0,23
0,24.0,179.0,61.0,10,2008,1.0,40
0,28.0,179.0,61.0,10,2012,2.0,40
1,33.0,165.0,71.0,10,2012,2.0,15
1,33.0,165.0,71.0,10,2012,2.0,15
1,29.0,197.0,100.0,10,2016,3.0,30
0,22.0,180.0,74.0,10,2004,3.0,30
0,26.0,180.0,74.0,10,2008,2.0,30
0,26.0,174.0,68.0,10,2008,1.0,48
1,30.0,190.0,90.0,10,2000,2.0,30
1,34.0,190.0,90.0,10,2004,2.0,30
0,27.0,179.0,75.0,10,2000,3.0,23
0,31.0,179.0,75.0,10,2004,2.0,23
0,26.0,164.0,52.0,10,2000,3.0,23
0,21.0,158.0,49.0,10,2000,3.0,23
0,25.0,158.0,49.0,10,2004,2.0,23
0,29.0,158.0,49.0,10,2008,1.0,23
1,26.0,176.0,72.0,10,2014,2.0,39
0,26.0,167.0,60.0,10,2002,2.0,39
0,23.0,178.0,70.0,10,2008,1.0,48
0,18.0,170.0,73.0,10,2012,3.0,13
0,22.0,184.0,78.0,10,2004,3.0,30
0,26.0,184.0,78.0,10,2008,2.0,30
0,26.0,166.0,52.0,10,2004,2.0,23
0,21.0,179.0,64.0,10,2012,1.0,23
0,25.0,179.0,64.0,10,2016,2.0,23
1,28.0,193.0,80.0,10,2012,2.0,23
1,24.0,180.0,85.0,10,2004,2.0,23
0,25.0,186.0,70.0,10,2004,3.0,30
0,29.0,186.0,70.0,10,2008,2.0,30
0,26.0,164.0,59.0,10,2000,3.0,23
1,29.0,195.0,87.0,10,2000,2.0,15
0,29.0,186.0,68.0,10,2000,2.0,30
0,24.0,182.0,73.0,10,2014,1.0,39
0,24.0,182.0,73.0,10,2014,1.0,39
0,28.0,168.0,58.0,10,2000,3.0,23
0,31.0,174.0,63.0,10,2006,1.0,39
0,30.0,168.0,80.0,10,2000,3.0,23
1,25.0,182.0,83.0,10,2006,3.0,39
1,29.0,182.0,83.0,10,2010,1.0,39
1,29.0,182.0,83.0,10,2010,3.0,39
1,26.0,199.0,93.0,10,2016,3.0,30
1,25.0,174.0,70.0,10,2002,2.0,39
1,25.0,174.0,70.0,10,2002,1.0,39
1,25.0,174.0,70.0,10,2002,1.0,39
1,21.0,186.0,72.0,10,2000,3.0,1
0,25.0,179.0,63.0,10,2008,1.0,23
0,28.0,179.0,63.0,10,2012,1.0,23
0,33.0,179.0,63.0,10,2016,2.0,23
0,43.0,178.0,63.0,10,2000,2.0,15
0,22.0,180.0,69.0,10,2014,3.0,39
0,22.0,180.0,69.0,10,2014,1.0,39
0,22.0,185.0,75.0,10,2008,1.0,48
0,26.0,163.0,60.0,10,2000,3.0,23
0,36.0,173.0,66.0,10,2008,1.0,48
0,26.0,178.0,66.0,10,2000,3.0,23
0,25.0,169.0,80.0,10,2008,1.0,48
1,22.0,193.0,80.0,10,2000,3.0,40
1,22.0,193.0,80.0,10,2000,1.0,40
1,22.0,193.0,80.0,10,2000,1.0,40
1,22.0,193.0,80.0,10,2000,3.0,40
1,26.0,193.0,80.0,10,2004,1.0,40
1,26.0,193.0,80.0,10,2004,2.0,40
1,26.0,193.0,80.0,10,2004,2.0,40
0,26.0,167.0,56.0,10,2016,1.0,13
0,26.0,167.0,56.0,10,2016,3.0,13
1,29.0,196.0,128.0,10,2004,3.0,25
1,27.0,179.0,74.0,10,2012,2.0,23
0,28.0,172.0,55.0,10,2004,3.0,30
0,32.0,172.0,55.0,10,2008,1.0,30
0,19.0,185.0,71.0,10,2008,1.0,48
0,28.0,164.0,52.0,10,2000,3.0,23
0,32.0,164.0,52.0,10,2004,2.0,23
1,24.0,170.0,60.0,10,2012,2.0,15
1,23.0,178.0,83.0,10,2012,2.0,23
1,24.0,183.0,81.0,10,2000,1.0,23
1,28.0,183.0,81.0,10,2004,2.0,23
1,27.0,205.0,92.0,10,2008,1.0,40
0,28.0,170.0,64.0,10,2000,3.0,23
1,26.0,186.0,79.0,10,2000,3.0,40
0,28.0,178.0,75.0,10,2000,2.0,30
0,28.0,178.0,75.0,10,2000,2.0,30
0,29.0,169.0,63.0,10,2016,3.0,25
0,34.0,176.0,59.0,10,2004,3.0,30
0,38.0,176.0,59.0,10,2008,1.0,30
0,22.0,166.0,63.0,10,2004,2.0,23
0,26.0,166.0,63.0,10,2008,1.0,23
0,22.0,172.0,63.0,10,2012,1.0,23
0,26.0,172.0,63.0,10,2016,2.0,23
1,25.0,187.0,93.0,10,2016,2.0,13
0,32.0,172.0,56.0,10,2000,1.0,15
0,32.0,172.0,56.0,10,2000,2.0,15
0,36.0,172.0,56.0,10,2004,1.0,15
0,40.0,172.0,56.0,10,2008,1.0,15
0,40.0,172.0,56.0,10,2008,2.0,15
0,44.0,172.0,56.0,10,2012,3.0,15
0,29.0,184.0,73.0,10,2000,2.0,40
0,26.0,169.0,66.0,10,2004,2.0,23
0,23.0,180.0,69.0,10,2012,1.0,23
0,27.0,180.0,69.0,10,2016,2.0,23
0,24.0,170.0,63.0,10,2012,1.0,23
0,28.0,170.0,63.0,10,2016,2.0,23
0,31.0,186.0,73.0,10,2000,2.0,30
0,31.0,186.0,73.0,10,2000,2.0,30
1,32.0,178.0,80.0,10,2000,1.0,23
0,22.0,167.0,63.0,10,2010,3.0,39
1,23.0,189.0,75.0,10,2012,1.0,32
1,27.0,189.0,75.0,10,2016,1.0,32
0,18.0,178.0,67.0,10,2000,2.0,40
0,26.0,178.0,67.0,10,2008,1.0,40
0,22.0,173.0,65.0,10,2016,1.0,40
0,24.0,186.0,73.0,10,2004,3.0,30
0,28.0,186.0,73.0,10,2008,2.0,30
1,30.0,192.0,87.0,10,2002,1.0,39
1,26.0,173.0,73.0,10,2000,1.0,23
1,27.0,185.0,88.0,10,2000,1.0,23
1,30.0,180.0,68.0,10,2000,1.0,23
0,28.0,183.0,72.0,10,2012,3.0,30
1,26.0,189.0,90.0,10,2004,2.0,40
0,25.0,176.0,62.0,10,2000,3.0,23
1,22.0,190.0,86.0,10,2004,2.0,23
0,25.0,182.0,67.0,10,2004,3.0,40
0,29.0,182.0,67.0,10,2008,1.0,40
0,33.0,182.0,67.0,10,2012,3.0,40
0,33.0,182.0,67.0,10,2012,2.0,40
1,26.0,200.0,93.0,10,2004,2.0,30
0,29.0,181.0,70.0,10,2000,2.0,30
1,22.0,190.0,86.0,10,2000,2.0,30
1,22.0,180.0,87.0,10,2012,2.0,23
1,30.0,181.0,75.0,10,2006,3.0,39
1,30.0,181.0,75.0,10,2006,3.0,39
1,23.0,189.0,88.0,10,2004,2.0,30
1,24.0,179.0,79.0,10,2012,2.0,23
0,22.0,164.0,58.0,10,2016,2.0,23
1,29.0,197.0,95.0,10,2016,3.0,30
1,23.0,182.0,83.0,10,2014,2.0,39
1,23.0,182.0,83.0,10,2014,1.0,39
1,25.0,181.0,90.0,10,2000,1.0,23
1,29.0,181.0,90.0,10,2004,2.0,23
1,44.0,180.0,77.0,10,2000,2.0,15
0,21.0,169.0,59.0,10,2008,1.0,13
0,25.0,169.0,59.0,10,2012,1.0,13
1,42.0,186.0,81.0,10,2012,2.0,15
1,24.0,189.0,86.0,10,2016,1.0,40
0,25.0,177.0,70.0,10,2004,3.0,30
0,18.0,170.0,64.0,10,2008,1.0,23
0,22.0,170.0,64.0,10,2012,1.0,23
0,26.0,170.0,64.0,10,2016,2.0,23
1,30.0,182.0,80.0,10,2006,3.0,39
1,30.0,182.0,80.0,10,2006,3.0,39
0,30.0,167.0,56.0,10,2012,3.0,32
0,26.0,186.0,75.0,10,2000,2.0,30
1,30.0,183.0,88.0,10,2012,2.0,23
0,24.0,156.0,46.0,10,2016,1.0,21
1,31.0,173.0,55.0,10,2016,3.0,30
1,22.0,201.0,102.0,10,2016,3.0,30
0,29.0,169.0,63.0,10,2008,3.0,25
1,27.0,188.0,76.0,10,2000,1.0,23
0,23.0,174.0,64.0,10,2008,2.0,32
0,29.0,166.0,50.0,10,2004,3.0,30
0,33.0,166.0,50.0,10,2008,2.0,30
1,28.0,203.0,92.0,10,2000,3.0,40
0,19.0,168.0,65.0,10,2006,3.0,39
0,19.0,168.0,65.0,10,2006,1.0,39
0,23.0,168.0,65.0,10,2010,1.0,39
0,27.0,168.0,65.0,10,2014,2.0,39
0,27.0,168.0,65.0,10,2014,2.0,39
0,27.0,168.0,65.0,10,2014,1.0,39
0,27.0,168.0,65.0,10,2014,2.0,39
0,27.0,168.0,65.0,10,2014,1.0,39
1,27.0,204.0,94.0,10,2004,2.0,40
0,30.0,168.0,69.0,10,2000,1.0,13
0,30.0,168.0,69.0,10,2000,1.0,13
0,30.0,168.0,69.0,10,2000,1.0,13
0,30.0,168.0,69.0,10,2000,2.0,13
0,34.0,168.0,69.0,10,2004,1.0,13
0,34.0,168.0,69.0,10,2004,3.0,13
1,26.0,173.0,69.0,10,2012,1.0,21
1,23.0,186.0,83.0,10,2000,3.0,40
1,23.0,189.0,80.0,10,2004,2.0,40
1,26.0,165.0,55.0,1,2004,2.0,50
1,28.0,175.0,70.0,1,2014,3.0,17
0,23.0,191.0,88.0,1,2008,2.0,38
0,20.0,175.0,56.0,1,2004,2.0,43
1,23.0,202.0,104.0,1,2000,1.0,5
1,22.0,182.0,84.0,1,2000,1.0,4
0,26.0,188.0,81.0,1,2016,3.0,47
1,19.0,198.0,100.0,1,2008,1.0,40
1,23.0,198.0,100.0,1,2012,1.0,40
1,23.0,198.0,100.0,1,2012,2.0,40
1,23.0,198.0,100.0,1,2012,1.0,40
1,27.0,198.0,100.0,1,2016,3.0,40
1,27.0,198.0,100.0,1,2016,3.0,40
1,27.0,198.0,100.0,1,2016,1.0,40
1,27.0,198.0,100.0,1,2016,1.0,40
1,24.0,178.0,75.0,1,2006,2.0,17
0,32.0,172.0,67.0,1,2008,2.0,47
1,28.0,195.0,97.0,1,2004,1.0,30
1,22.0,187.0,84.0,1,2000,1.0,4
0,22.0,163.0,61.0,1,2016,1.0,2
0,24.0,191.0,79.0,1,2012,2.0,47
0,28.0,191.0,79.0,1,2016,3.0,47
0,26.0,183.0,74.0,1,2016,3.0,16
0,27.0,170.0,65.0,1,2016,2.0,2
1,25.0,192.0,93.0,1,2000,1.0,5
1,25.0,193.0,98.0,1,2004,1.0,30
1,29.0,193.0,98.0,1,2008,3.0,30
1,24.0,175.0,72.0,1,2014,2.0,34
0,23.0,172.0,70.0,1,2000,1.0,38
1,31.0,183.0,91.0,1,2002,2.0,24
0,21.0,173.0,64.0,1,2012,1.0,40
0,22.0,164.0,61.0,1,2000,1.0,2
1,20.0,193.0,104.0,1,2008,3.0,4
0,20.0,178.0,68.0,1,2012,2.0,40
0,23.0,160.0,54.0,1,2014,1.0,37
1,29.0,202.0,100.0,1,2016,3.0,47
1,20.0,203.0,109.0,1,2004,3.0,5
1,24.0,203.0,109.0,1,2008,1.0,5
1,28.0,203.0,109.0,1,2012,1.0,5
1,32.0,203.0,109.0,1,2016,1.0,5
1,40.0,173.0,73.0,1,2004,2.0,33
1,28.0,190.0,84.0,1,2014,3.0,35
0,25.0,188.0,77.0,1,2008,2.0,48
0,29.0,188.0,77.0,1,2012,1.0,48
0,34.0,173.0,58.0,1,2008,1.0,13
0,38.0,173.0,58.0,1,2012,1.0,13
0,42.0,173.0,58.0,1,2016,1.0,13
1,22.0,193.0,102.0,1,2008,3.0,4
0,18.0,178.0,69.0,1,2000,1.0,40
0,24.0,183.0,74.0,1,2008,1.0,5
0,28.0,183.0,74.0,1,2012,1.0,5
0,32.0,183.0,74.0,1,2016,1.0,5
1,26.0,186.0,90.0,1,2008,2.0,48
1,25.0,190.0,100.0,1,2010,2.0,24
0,21.0,162.0,55.0,1,2002,2.0,19
0,29.0,162.0,55.0,1,2010,3.0,19
0,30.0,167.0,73.0,1,2002,2.0,24
1,32.0,198.0,111.0,1,2008,2.0,48
0,19.0,173.0,68.0,1,2016,2.0,40
0,19.0,173.0,68.0,1,2016,1.0,40
0,24.0,170.0,62.0,1,2012,1.0,2
